Month	Hour	Station_Type	Area	Pm25	Precipitation	Wind_direction	Wind_speed	Air_temperature	Air_humedity
November	21	Traffic	South	55,6991	0	207,709	0,171024	18,8544	83,9426
November	22	Traffic	South	50,8861	2,1	240,505	0,758986	18,4381	84,4979
November	23	Traffic	South	35,4499	0,7	237,401	1,58125	18,0104	85,9103
November	0	Traffic	South	37,813	0,5	254,26	0,315495	18,0088	84,7375
November	1	Traffic	South	37,7688	0,3	108,335	0,149486	17,6682	87,0703
November	2	Traffic	South	31,8625	0,7	92,7159	0,233829	17,6239	86,1895
November	3	Traffic	South	38,8861	10,6	134,129	0,417342	17,1985	88,6315
November	4	Traffic	South	42,335	11,3	125,971	0,896705	16,6081	89,4407
November	5	Traffic	South	28,1756	8	69,9782	0,26677	16,1181	91,076
November	6	Traffic	South	37,5422	5,8	254,583	0,119807	15,9236	90,7851
November	7	Traffic	South	36,359	1,1	212,372	0,101108	15,8444	88,7156
November	8	Traffic	South	40,0823	0,1	352,969	0,0082915	17,3278	82,1018
November	9	Traffic	South	29,7662	0	38,6918	0,0931602	20,2249	70,8276
November	10	Traffic	South	33,3032	0	266,633	1,6757	19,9172	72,094
November	11	Traffic	South	25,1849	0	258,09	0,864671	22,3511	62,8688
November	12	Traffic	South	44,6228	0	210,305	2,00888	24,0122	53,9364
November	13	Traffic	South	40,9779	0	206,146	2,34836	23,8182	53,1682
November	14	Traffic	South	13,3028	0	191,294	2,58809	24,8315	50,2124
November	15	Traffic	South	27,7504	0	202,427	1,7434	24,1397	53,4375
November	16	Traffic	South	15,5792	0,1	106,659	2,35585	22,1338	63,6406
November	17	Traffic	South	7,1251	0	34,4476	0,494653	19,4546	77,0254
November	18	Traffic	South	3,568	0	169,552	0,221931	19,8964	74,3751
November	19	Traffic	South	27,3071	0,1	244,497	0,402642	19,3911	78,4243
November	20	Traffic	South	33,1358	1,9	273,954	0,319148	18,4439	86,1317
November	21	Traffic	South	29,5669	3,8	66,5404	0,215805	18,2599	86,6144
November	22	Traffic	South	40,1349	5,3	215,364	0,290747	17,709	88,064
November	23	Traffic	South	31,8751	0,8	207,906	0,158752	17,7389	87,0192
November	0	Traffic	South	37,7566	5,5	87,2176	0,577758	17,5749	88,0778
November	1	Traffic	South	32,9906	4,7	76,6819	0,404872	17,1664	89,9444
November	2	Traffic	South	21,2095	0,8	65,672	0,490019	17,1836	90,7224
November	3	Traffic	South	29,4593	0	72,5437	0,56351	17,2	89,4764
November	4	Traffic	South	27,1134	0	77,9458	0,426184	17,3158	86,9922
November	5	Traffic	South	29,4491	0	70,7448	0,189252	17,0989	87,928
November	6	Traffic	South	34,1547	0	67,5184	0,156449	17,046	87,1175
November	7	Traffic	South	33,0171	0	18,9723	0,146243	17,3993	85,8996
November	8	Traffic	South	33,0982	0	43,4756	0,394053	18,1131	82,0411
November	9	Traffic	South	29,6894	0	59,0102	0,337106	19,4675	75,8865
November	10	Traffic	South	34,7658	0	57,7007	0,329906	22,2383	63,8322
November	11	Traffic	South	28,8452	0	84,7404	1,65764	22,9928	57,9971
November	12	Traffic	South	48,2008	0	66,6126	2,07989	23,7654	52,9551
November	13	Traffic	South	37,4513	0	69,5588	2,04712	24,5264	51,9997
November	14	Traffic	South	21,6414	0	210,883	2,33844	23,0949	61,3776
November	15	Traffic	South	23,9331	2,5	204,678	2,94375	21,704	69,3008
November	17	Traffic	South	3,5672	0,1	207,842	2,12433	19,8365	78,1597
November	18	Traffic	South	21,3044	9,4	210,388	1,36562	18,482	83,4057
November	19	Traffic	South	27,1923	0,2	211,523	1,75198	18,1607	84,1143
November	20	Traffic	South	36,6479	0,1	218,308	0,955618	18,1407	84,1299
November	21	Traffic	South	36,6458	0	208,61	0,346195	18,1239	85,1143
November	22	Traffic	South	37,8382	0	211,245	0,398415	18,2025	84,8875
November	23	Traffic	South	48,501	0	212,835	0,422118	18,3279	83,5986
November	0	Traffic	South	38,9842	6,3	201,777	0,120823	17,9307	87,2796
November	1	Traffic	South	43,6981	0,1	233,101	0,127641	17,8544	87,8086
November	2	Traffic	South	33,0749	0	159,897	0,156964	17,9082	86,1354
November	3	Traffic	South	29,5154	0	53,4302	0,0811761	17,7528	85,8989
November	4	Traffic	South	25,9391	0	70,6055	1,50546	17,3665	86,7451
November	5	Traffic	South	37,7012	0	79,0876	0,816543	17,1483	86,4638
November	6	Traffic	South	40,0319	0	26,1952	0,185181	16,9621	85,8032
November	7	Traffic	South	55,3839	0	96,5543	0,176626	17,2019	85,0247
November	8	Traffic	South	55,717	0	254,325	0,0646796	18,9483	75,2933
November	9	Traffic	South	53,7109	0	64,7949	0,12266	20,946	66,0617
November	10	Traffic	South	54,0269	0	44,4982	0,74047	22,6761	58,4804
November	11	Traffic	South	55,307	0	53,1956	1,22514	23,1017	55,0306
November	12	Traffic	South	59,1427	0	166,553	1,02524	24,2519	51,1278
November	13	Traffic	South	63,9622	0	65,3356	1,02589	24,2126	51,9912
November	14	Traffic	South	44,6575	0	86,9014	1,21477	24,2436	51,7394
November	15	Traffic	South	38,6357	0	197,922	2,45037	24,3435	56,0432
November	16	Traffic	South	44,5268	0	204,765	2,53055	23,3731	60,1661
November	11	Traffic	South	71,1991	0	212,335	1,30864	24,1956	52,7914
November	12	Traffic	South	43,518	0	184,941	2,40834	24,7051	51,8421
November	13	Traffic	South	43,5662	0	152,866	2,86119	25,0353	50,7128
November	14	Traffic	South	25,3511	0	160,374	3,52415	24,3013	55,1803
November	15	Traffic	South	22,721	1,3	161,864	1,21525	21,5039	71,2118
November	16	Traffic	South	37,1824	0	67,7366	1,77098	22,3889	65,5921
November	17	Traffic	South	35,8443	0	60,4025	0,897197	21,25	69,7487
November	18	Traffic	South	48,8514	0	141,155	0,0684675	20,4338	72,946
November	19	Traffic	South	41,5942	0	223,146	0,327311	19,6717	77,3843
November	20	Traffic	South	29,6891	0	199,69	0,0887329	19,4645	78,9437
November	21	Traffic	South	38,0127	0	222,826	0,268286	19,5462	79,2144
November	22	Traffic	South	58,1314	0	223,605	0,621847	19,1668	77,9279
November	23	Traffic	South	66,3521	0	233,493	0,26802	18,7981	78,8189
November	0	Traffic	South	53,3292	0	258,591	0,180297	18,8557	80,2767
November	1	Traffic	South	54,5062	0	24,9177	0,0954775	18,8126	82,4538
November	2	Traffic	South	42,6434	0	71,9257	1,18639	18,719	82,6636
November	3	Traffic	South	31,9622	0	67,4075	0,73681	18,5338	81,7193
November	4	Traffic	South	31,9369	0	66,1352	0,566464	18,3029	82,8126
November	5	Traffic	South	34,2525	3,8	82,6886	0,146702	17,8768	85,9621
November	6	Traffic	South	40,1147	0	200,893	0,12816	17,5624	87,6751
November	7	Traffic	South	33,0756	0,1	190,884	0,138603	17,9136	85,6113
November	8	Traffic	South	40,3681	0	157,256	0,0701798	19,3986	77,3119
November	9	Traffic	South	51,4755	0	112,052	0,717797	21,8151	66,7828
November	10	Traffic	South	79,3031	0	83,4551	1,28969	22,9137	58,245
November	11	Traffic	South	34,8922	0	125,293	1,24878	23,3122	55,4724
November	12	Traffic	South	32,5688	0	165,323	1,83151	24,0692	52,7428
November	13	Traffic	South	30,2166	0	100,672	1,27991	24,6632	51,9278
November	14	Traffic	South	24,0564	0	3,41807	0,58837	23,2232	57,614
November	15	Traffic	South	34,6536	0	197,402	2,62017	21,2847	62,6406
November	16	Traffic	South	24,0868	0	217,745	2,2346	23,5976	54,0929
November	17	Traffic	South	22,9078	0	61,1881	1,03419	23,9265	55,4904
November	18	Traffic	South	35,9459	0	45,6688	1,69227	22,0842	63,6994
November	19	Traffic	South	20,3181	0	91,2356	0,953553	21,3411	68,1283
November	20	Traffic	South	34,5009	0	249,723	0,210016	19,9878	75,4104
November	21	Traffic	South	41,6441	0	74,0917	0,0456745	20,0231	75,5007
November	22	Traffic	South	42,8639	0	86,8598	1,02652	20,2281	75,362
November	23	Traffic	South	33,2518	0	213,773	0,107649	19,465	79,1895
November	0	Traffic	South	29,6517	0	84,6709	0,652827	19,0964	80,9581
November	1	Traffic	South	31,9963	0	88,7968	0,275391	18,8444	82,4747
November	2	Traffic	South	39,0726	0	58,126	0,46303	18,5911	81,5621
November	3	Traffic	South	27,2118	0	61,8086	0,438712	18,37	81,2283
November	4	Traffic	South	33,0948	0	170,745	0,0963468	18,0831	82,7522
November	5	Traffic	South	37,789	0	51,2105	0,125736	17,8237	82,0767
November	6	Traffic	South	34,2524	0	56,5844	1,0208	17,8762	82,3275
November	7	Traffic	South	37,8147	0	358,13	0,211423	18,0218	82,254
November	8	Traffic	South	53,3119	0	56,6439	0,392301	18,7611	77,0856
November	9	Traffic	South	42,9757	0	76,7539	0,86104	20,9935	66,4774
November	10	Traffic	South	74,416	0	63,398	0,619201	22,5924	58,2483
November	11	Traffic	South	57,7291	0	66,3607	1,42757	23,1912	52,689
November	12	Traffic	South	33,8605	0	86,4681	0,777097	24,8214	45,9562
November	13	Traffic	South	33,9907	0	170,251	0,907748	25,9667	42,4919
November	14	Traffic	South	36,2689	0	166,577	1,97685	24,7374	49,0564
November	15	Traffic	South	34,7365	0	211,514	3,81735	21,9892	60,8357
November	16	Traffic	South	35,9182	0	216,604	4,65062	21,857	59,3297
November	17	Traffic	South	28,7007	0	212,632	2,5812	21,5096	63,0353
November	18	Traffic	South	46,5289	0	219,085	2,65961	20,8157	69,7471
November	19	Traffic	South	45,2664	0	216,593	2,34478	20,3658	71,7029
November	20	Traffic	South	40,447	0	214,974	1,49903	19,9703	73,3589
November	21	Traffic	South	40,4192	0	220,569	1,04916	19,7692	74,9972
November	22	Traffic	South	52,2393	0	213,46	2,91746	19,3889	75,2114
November	23	Traffic	South	34,4247	0	221,756	1,229	19,3396	76,1699
November	0	Traffic	South	32,0022	0	213,06	2,28486	18,8988	73,8079
November	1	Traffic	South	15,3905	0	224,286	1,29776	18,5571	75,8017
November	2	Traffic	South	36,6631	0	218,426	0,883829	18,2612	77,6378
November	3	Traffic	South	37,8106	0	243,971	0,30234	17,9907	79,7258
November	4	Traffic	South	41,353	0	228,972	0,268109	17,9736	79,9572
November	5	Traffic	South	43,6939	0,1	238,108	0,775529	17,8263	81,4592
November	6	Traffic	South	38,9233	0	302,598	0,157987	17,4763	83,3786
November	7	Traffic	South	28,3389	0	35,8445	0,126678	17,795	80,8164
November	8	Traffic	South	32,0088	0	322,842	0,112025	18,959	76,7417
November	9	Traffic	South	66,7549	0	74,7514	0,441097	20,5701	69,4328
November	10	Traffic	South	73,2793	0	113,454	0,537267	22,8489	55,9779
November	11	Traffic	South	61,3791	0	176,058	1,10644	23,3939	53,5622
November	12	Traffic	South	32,5604	0	189,454	3,25626	23,9929	51,9463
November	13	Traffic	South	25,3184	0	175,071	2,84631	23,9185	52,469
November	14	Traffic	South	19,2803	0	180,793	3,04941	23,7651	54,2374
November	15	Traffic	South	13,1897	0	159,049	1,23107	22,299	59,8111
November	16	Traffic	South	15,392	6,8	105,272	0,852828	18,5858	80,6974
November	17	Traffic	South	10,6309	0,9	219,933	0,15579	17,899	84,97
November	18	Traffic	South	48,4556	0	204,309	0,29841	18,055	83,7096
November	19	Traffic	South	56,6371	0	243,409	1,03426	17,5858	83,8211
November	20	Traffic	South	54,2123	0	248,57	0,41755	17,2382	82,6901
November	21	Traffic	South	42,3981	0	239,868	0,464908	17,04	85,104
November	22	Traffic	South	49,4164	0	252,548	0,627448	16,7585	85,3833
November	23	Traffic	South	56,5034	0	244,444	0,25042	16,8994	84,2578
November	0	Traffic	South	57,6334	0	254,645	0,79208	16,6626	85,2555
November	1	Traffic	South	44,6727	0	216,472	0,234857	16,5163	84,8386
November	2	Traffic	South	37,6633	0	265,174	0,178934	16,8558	84,8068
November	3	Traffic	South	44,7362	0	259,092	0,151418	16,9275	83,6097
November	4	Traffic	South	48,3104	0	250,127	0,21791	17,1826	83,7801
November	5	Traffic	South	60,1289	0	231,114	0,179467	17,354	83,8879
November	6	Traffic	South	73,1332	0	126,74	0,295133	17,4944	83,366
November	7	Traffic	South	76,7408	0	215,572	0,0702179	17,7554	82,5579
November	8	Traffic	South	88,7923	0	317,888	0,0676367	18,5611	79,0619
November	9	Traffic	South	103,463	0,1	84,6995	0,301009	19,8743	71,5387
November	10	Traffic	South	77,7656	0	87,1518	0,56351	21,6403	64,949
November	11	Traffic	South	74,3926	0	71,4691	2,32694	22,4993	58,0288
November	12	Traffic	South	43,2637	0	50,6459	1,47758	22,9647	55,3971
November	13	Traffic	South	33,8703	0	67,7772	1,22544	24,9074	47,6022
November	14	Traffic	South	66,724	0	345,771	1,07626	25,7724	42,6114
November	15	Traffic	South	37,7613	0	52,1248	1,40875	26,9901	37,6649
November	16	Traffic	South	25,6121	0	349,086	0,456149	27,3646	37,4244
November	17	Traffic	South	21,686	0	203,75	2,96875	23,706	56,0653
November	18	Traffic	South	18,0179	0	222,291	2,07567	22,8225	61,72
November	19	Traffic	South	8,376	0	236,506	1,16348	21,6846	67,4119
November	20	Traffic	South	32,1951	0	226,391	0,424753	20,659	72,4426
November	21	Traffic	South	50,0207	0	229,72	0,192288	20,3033	74,5921
November	22	Traffic	South	59,5471	0	107,247	0,269385	20,2968	75,1961
November	23	Traffic	South	48,6228	0	229,157	0,184844	19,0597	79,539
November	0	Traffic	South	54,4856	0	256,09	0,203822	18,7018	80,0076
November	1	Traffic	South	50,9209	0	257,048	0,192179	18,6371	81,2144
November	2	Traffic	South	42,6217	0	269,753	0,136206	18,5703	82,9451
November	3	Traffic	South	37,9162	0	65,3719	0,576651	18,8037	82,6504
November	4	Traffic	South	30,8009	0	52,4259	0,153984	18,7468	82,6651
November	5	Traffic	South	27,2082	0	315,956	0,11934	18,331	84,2113
November	6	Traffic	South	37,8425	0	259,899	0,177257	18,236	82,2649
November	7	Traffic	South	39,0107	0	262,059	0,189245	18,129	82,9726
November	8	Traffic	South	49,8378	0	346,04	0,0592482	19,2304	78,6232
November	9	Traffic	South	44,1768	0	134,635	0,58786	21,0421	70,7049
November	10	Traffic	South	31,2655	0	141,51	0,712892	23,1493	58,327
November	11	Traffic	South	42,375	0	111,868	0,535504	25,1685	47,7347
November	12	Traffic	South	68,0446	0	129,927	0,864597	26,245	45,411
November	13	Traffic	South	29,1556	0	166,272	2,58848	26,1792	49,9229
November	14	Traffic	South	30,307	0	179,772	2,79812	25,5544	51,6036
November	15	Traffic	South	19,3658	0	188,664	2,65027	25,0817	54,3013
November	16	Traffic	South	14,4736	0	211,428	3,25595	24,0401	60,3004
November	17	Traffic	South	20,403	0	215,289	4,48451	22,5717	60,2579
November	18	Traffic	South	3,5887	0	213,575	3,18041	21,5968	65,2363
November	19	Traffic	South	5,9717	0	216,379	1,3413	21,1317	69,6358
November	20	Traffic	South	36,9543	0	204,007	0,811372	20,5756	72,9179
November	21	Traffic	South	45,2569	0	219,719	0,620329	20,3042	74,8431
November	22	Traffic	South	49,9952	0	250,093	0,245258	20,1537	75,9342
November	23	Traffic	South	44,0345	0	207,8	0,282379	20,095	77,6147
November	0	Traffic	South	35,6711	0	276,75	0,153285	19,8275	79,0611
November	1	Traffic	South	41,6028	0	340,873	0,0427585	19,7325	79,7835
November	2	Traffic	South	39,2037	1,5	290,068	0,162248	19,5697	80,986
November	3	Traffic	South	39,1126	0,2	235,553	0,179198	18,8899	85,555
November	4	Traffic	South	35,5355	0	257,02	0,416499	18,7138	84,6397
November	5	Traffic	South	43,8217	0,1	265,824	0,176347	18,6774	84,7775
November	6	Traffic	South	41,4799	0	61,8525	0,0794033	18,8675	83,975
November	7	Traffic	South	54,5066	0	51,9602	0,304391	18,8147	81,9171
November	8	Traffic	South	54,6046	0	77,3234	0,651879	19,3397	79,4196
November	9	Traffic	South	52,678	0	266,055	0,311677	21,8454	68,3889
November	10	Traffic	South	54,2405	0	127,472	1,30375	23,8457	57,7801
November	11	Traffic	South	80,6154	0	169,236	1,35956	23,3208	56,1868
November	12	Traffic	South	63,9311	0	196,64	1,09846	24,0682	56,4864
November	13	Traffic	South	36,505	0	173,473	0,68305	26,6767	44,4654
November	14	Traffic	South	43,6009	0	173,376	2,44127	25,2729	51,734
November	15	Traffic	South	32,4155	0	187	3,53165	22,6704	64,946
November	16	Traffic	South	25,0281	0,7	178,573	2,79231	20,5114	72,386
November	18	Traffic	South	17,7154	0,1	222,767	1,3649	17,8536	79,4611
November	19	Traffic	South	47,2361	0	223,268	2,18946	17,8229	79,6881
November	20	Traffic	South	57,861	0	220,013	1,66607	17,8068	80,3247
November	21	Traffic	South	59,063	0	213,693	1,81003	17,911	79,4707
November	22	Traffic	South	50,7944	0	214,5	1,42629	17,9126	80,1253
November	23	Traffic	South	53,1627	0	218,056	1,82804	17,9442	79,6301
November	0	Traffic	South	50,7886	0	219,862	1,35635	17,8792	79,9337
November	1	Traffic	South	46,0291	0	232,837	0,631701	17,6582	82,1858
November	2	Traffic	South	54,2996	0	266,179	0,302573	17,7058	83,2686
November	3	Traffic	South	61,3909	0	202,666	0,0810199	17,7469	84,0269
November	4	Traffic	South	56,6715	0	257,569	0,159243	17,7622	85,0197
November	5	Traffic	South	49,5746	0	249,836	0,0459179	17,6864	84,8439
November	6	Traffic	South	55,429	0	254,942	0,411117	17,4382	83,711
November	7	Traffic	South	58,9984	0	256,433	0,873346	17,5931	83,5522
November	8	Traffic	South	77,3133	0	39,9231	0,212739	19,9256	74,7439
November	9	Traffic	South	64,6344	0	75,5145	1,19342	21,7733	66,8983
November	10	Traffic	South	59,9597	0	81,5475	1,20455	22,33	63,875
November	11	Traffic	South	48,1418	0	58,9982	2,23088	23,4021	57,8512
November	12	Traffic	South	59,068	0	59,3927	2,61709	23,8762	54,9992
November	13	Traffic	South	44,6462	0	62,4867	2,60953	24,1683	53,2311
November	14	Traffic	South	35,0911	0	61,5139	2,53795	25,0024	50,6622
November	15	Traffic	South	26,6937	0	73,9464	1,34718	25,8178	46,7483
November	16	Traffic	South	25,5905	0	203,435	0,937518	27,111	43,5917
November	17	Traffic	South	36,4999	0	28,5986	1,51324	26,6342	45,4656
November	18	Traffic	South	16,8905	0	241,65	0,817063	24,1214	55,5026
November	19	Traffic	South	26,3995	0	243,611	0,853408	22,5226	62,7904
November	20	Traffic	South	19,1657	0	62,6476	0,795406	22,0006	63,3583
November	21	Traffic	South	42,9035	0	240,758	0,266115	20,4993	73,0614
November	22	Traffic	South	52,2568	0	238,733	0,34452	19,4867	77,6075
November	23	Traffic	South	45,0253	0	254,59	0,543109	18,8025	79,4207
November	0	Traffic	South	43,8067	0	250,055	0,352109	18,5778	79,1443
November	1	Traffic	South	41,4242	0	251,845	0,188393	18,4749	79,6161
November	2	Traffic	South	35,5167	0	260,859	0,188466	18,5592	80,8671
November	3	Traffic	South	40,2406	0	297,524	0,107022	18,4747	82,2657
November	4	Traffic	South	42,588	0	263,285	0,192674	18,3399	83,6132
November	5	Traffic	South	46,1305	0	246,969	0,143879	18,2992	82,7456
November	6	Traffic	South	44,8833	0	257,084	0,181538	17,8815	83,7325
November	7	Traffic	South	56,7739	0	258,359	0,292949	18,2879	81,4278
November	8	Traffic	South	82,1591	0	93,4257	0,146591	20,24	74,665
November	9	Traffic	South	61,1539	0	202,89	0,116685	22,306	66,4003
November	10	Traffic	South	61,5348	0	99,3998	0,927948	24,1461	57,1376
November	11	Traffic	South	71,3033	0	168,37	1,51079	24,6306	53,5363
November	12	Traffic	South	64,3219	0	178,437	0,938332	25,885	50,4465
November	13	Traffic	South	38,9736	0	177,199	2,22446	26,9451	46,5664
November	14	Traffic	South	30,268	0	182,021	2,84708	25,1699	50,8976
November	15	Traffic	South	27,5566	2,7	192,923	1,6931	22,0635	57,3999
November	16	Traffic	South	18,9479	3,7	174,945	0,718095	18,6458	80,6715
November	18	Traffic	South	29,6732	0	232,264	0,381636	19,3076	78,6746
November	19	Traffic	South	46,2026	0	212,563	0,763693	18,7547	79,6011
November	20	Traffic	South	69,8721	0	212,298	1,99758	18,6536	78,3183
November	21	Traffic	South	48,5613	0	222,781	1,35401	18,6903	77,3194
November	22	Traffic	South	52,1288	0	215,872	1,08636	18,77	77,0333
November	23	Traffic	South	47,3435	0	215,816	0,818098	18,4846	78,3286
November	0	Traffic	South	47,2745	0	216,241	2,24107	18,0599	77,9386
November	1	Traffic	South	48,4881	0	237,081	1,09873	18,2504	77,4442
November	2	Traffic	South	42,5301	0	226,548	1,68151	17,9435	79,6647
November	3	Traffic	South	53,1314	0	231,575	1,86643	17,7726	79,6358
November	4	Traffic	South	47,201	0	219,319	0,982086	17,6068	80,4875
November	5	Traffic	South	46,013	0	230,174	0,447405	17,5565	81,4665
November	6	Traffic	South	71,9574	0	236,498	1,15657	17,5096	82,0117
November	7	Traffic	South	67,2806	0	241,6	1,78397	17,69	80,3469
November	8	Traffic	South	73,4781	0	155,063	0,589898	18,865	76,6578
